id,companyId,companyName,headquarters,ecosystemName,ecosystemSecondary,primaryTag,leadInvestors,investors,roundType,date,amount,year,yearQuarter
217,562,Simbi,Vancouver,British Columbia,,EdTech,,,Pre-Seed,2020-02-21,75000,2020,2020 Q1
218,242,Fluence Technologies,Toronto,Toronto,,FinTech,,,Seed,2020-02-24,500000,2020,2020 Q1
219,294,IARS2,Montreal,Quebec,Montreal,BioTech,,,Seed,2020-02-25,1200000,2020,2020 Q1
220,419,NOD2,Montreal,Quebec,Montreal,BioTech,,,Seed,2020-02-25,1200000,2020,2020 Q1
221,272,Halion Displays,Kitchener,Waterloo Region,,NanoTech,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Seed,2020-02-26,1355000,2020,2020 Q1
222,165,Cuboh,Victoria,British Columbia,,SaaS,,"AltaIR Capital, Dash40 Ventures, Good News Ventures",Seed,2020-02-26,1600000,2020,2020 Q1
223,607,SuperVisas,Toronto,Toronto,,LegalTech,,,Pre-Seed,2020-02-27,50000,2020,2020 Q1
224,354,Life Sciences Key Technologies,Kitchener,Waterloo Region,,HealthTech,Velocity,"UTEST, Velocity",Pre-Seed,2020-02-27,100000,2020,2020 Q1
225,689,Vitruvi,Vancouver,British Columbia,,eCommerce,Harbinger Ventures,"Harbinger Ventures, Lyra Growth Partners",Series A,2020-02-27,6097500,2020,2020 Q1
226,50,Athennian,Calgary,Alberta,Calgary,LegalTech,,,Seed,2020-02-27,2000000,2019,2019 Q4
227,598,Stay22,Montreal,Quebec,Montreal,eCommerce,,,Seed,2020-03-01,0,2020,2020 Q1
228,492,Powerside,Toronto,Toronto,,Analytics,,,Series A,2020-03-02,5200000,2020,2020 Q1
229,1216,Semios,Vancouver,British Columbia,,AgTech,,,Series ?,2020-03-03,25000000,2020,2020 Q1
230,151,Concentric Agriculture,Montreal,Quebec,Montreal,AgTech,,,Series B,2020-03-03,6500000,2020,2020 Q1
231,262,GenXys Health Care Systems,Vancouver,British Columbia,,BioTech,,,Seed,2020-03-04,750000,2020,2020 Q1
233,221,Expeto,British Columbia,British Columbia,,Networks,,,Series A,2020-03-06,8130000,2020,2020 Q1
235,125,Checkfront,Victoria,British Columbia,,TravelTech,Framework Venture Partners,"Conconi Growth Partners, Framework Venture Partners, PenderFund Capital Management, RBC Capital",Series A,2020-03-09,9300000,2020,2020 Q1
236,597,Statflo,Toronto,Toronto,,RetailTech,,,Seed,2020-03-10,250000,2020,2020 Q1
237,422,NorthOne,Toronto,Toronto,,FinTech,,,Series A,2020-03-10,28455000,2020,2020 Q1
238,304,InnerSpace,Toronto,Toronto,,Analytics,,,Series ?,2020-03-10,500000,2020,2020 Q1
239,517,Relay Platform,Toronto,Toronto,,InsurTech,,,Seed,2020-03-12,2700000,2020,2020 Q1
240,119,Certn,Victoria,British Columbia,,PropertyTech,Tribe Capital,"Moxxie Ventures, Tribe Capital, Weekend Fund",Seed,2020-03-12,6100000,2020,2020 Q1
241,392,MineSense Technologies,British Columbia,British Columbia,,MarTech,,,Series D,2020-03-12,32475000,2020,2020 Q1
242,670,Validere,Calgary,Alberta,Calgary,iOT,Wing VC,,Series A,2020-03-12,20325000,2020,2020 Q1
243,300,impak Finance,Montreal,Quebec,Montreal,FinTech,,,Series ?,2020-03-15,300000,2020,2020 Q1
244,695,VXG,Toronto,Toronto,,iOT,Verstra Ventures,"MaRS Investment Accelerator Fund, Verstra Ventures",Seed,2020-03-17,1000000,2020,2020 Q1
245,216,ESIGHT,Toronto,Toronto,,HealthTech,,,Series ?,2020-03-17,1660891,2020,2020 Q1
246,552,SensorSuite,Toronto,Toronto,,Analytics,,,Seed,2020-03-19,175000,2020,2020 Q1
247,11,Ada,Toronto,Toronto,,AI,Accel,"Accel, Bessemer Venture Partners, Burst Capital, FirstMark, Leaders Fund, Ramen Ventures, Version One Ventures",Series B,2020-03-19,63700000,2020,2020 Q1
248,506,Pyrowave,Montreal,Quebec,Montreal,GreenTech,,,Series C,2020-03-20,3500000,2020,2020 Q1
249,319,Keatext,Montreal,Quebec,Montreal,Analytics,,,Series ?,2020-03-20,600000,2020,2020 Q1
250,286,Homewise,Toronto,Toronto,,PropertyTech,,,Seed,2020-03-25,3000000,2020,2020 Q1
251,319,Keatext,Montreal,Quebec,Montreal,Analytics,,,Series ?,2020-03-26,1250000,2020,2020 Q1
252,446,Onshare,British Columbia,British Columbia,,SaaS,,,Series ?,2020-03-30,280000,2020,2020 Q1
253,725,Zucara Therapeutics,Vancouver,British Columbia,,BioTech,,,Series A,2020-03-31,28455000,2020,2020 Q1
254,63,Babbly,Toronto,Toronto,,AI,,,Series ?,2020-03-31,120000,2020,2020 Q1
255,264,Gini Health,Toronto,Toronto,,HealthTech,Techstars Toronto Accelerator,"Techstars, Techstars Toronto Accelerator",Series ?,2020-03-31,120000,2020,2020 Q1
256,343,Lance,Toronto,Toronto,,InsurTech,,,Series ?,2020-03-31,120000,2020,2020 Q1
257,2139,Mayday,Toronto,Toronto,,SaaS,,,Series ?,2020-03-31,120000,2020,2020 Q1
258,474,Peekage,Toronto,Toronto,,Analytics,Techstars Toronto Accelerator,"Techstars, Techstars Toronto Accelerator",Series ?,2020-03-31,120000,2020,2020 Q1
260,138,Clutch,Toronto,Toronto,,Marketplace,,,Seed,2020-04-01,2125000,2020,2020 Q2
261,316,Jiffy,Toronto,Toronto,,Marketplace,,,Series C,2020-04-01,710000,2020,2020 Q2
262,436,ODS Medical,Montreal,Quebec,Montreal,HealthTech,,,Seed,2020-04-01,0,2020,2020 Q2
263,340,Kube Innovation,Montreal,Quebec,Montreal,HealthTech,,,Series ?,2020-04-02,600000,2020,2020 Q2
264,617,Tailscale,Toronto,Toronto,,CyberSecurity,Heavybit,"Heavybit, Uncork Capital",Seed,2020-04-03,4065000,2020,2020 Q2
265,167,D-Wave Systems,British Columbia,British Columbia,,Quantum,,,Series ?,2020-04-03,57650100,2020,2020 Q2
266,709,WorkJam,Montreal,Quebec,Montreal,Cybersecurity,Inovia Capital,"Blumberg Capital, Claridge, Fonds de solidarité FTQ, Harmony Partners, Inovia Capital, Lerer Hippeau",Series C,2020-04-03,70600000,2020,2020 Q2
267,265,GiveMagic,Toronto,Toronto,,SaaS,,,Series ?,2020-04-07,50000,2020,2020 Q2
268,31,Ananda Devices,Montreal,Quebec,Montreal,BioTech,,,Series ?,2020-04-09,1575000,2020,2020 Q2
269,231,FieldChat,Toronto,Toronto,,Platform,,,Seed,2020-04-13,500000,2020,2020 Q2
270,82,Blue J Legal,Toronto,Toronto,,LegalTech,,,Series ?,2020-04-14,2000000,2020,2020 Q2
271,91,Breaking Walls,Montreal,Quebec,Montreal,eSports,,Game Seer Venture Partners,Seed,2020-04-14,0,2020,2020 Q2
272,51,Atomic Finance,Toronto,Toronto,,Blockchain,Initialized Capital,"Aaron Henshaw, ConsenSys, Initialized Capital, Joe Lallouz, Mike Cohen, Morgan Creek Digital, Regan Bozman, Russell Verbeeten",Seed,2020-04-15,3400000,2020,2020 Q2
273,131,CleanSlate UV,Toronto,Toronto,,HealthTech,Prolog Ventures,Prolog Ventures,Series A,2020-04-15,9485000,2020,2020 Q2
274,528,RNA Dx,Toronto,Toronto,,HealthTech,,,Series ?,2020-04-15,3230000,2020,2020 Q2
275,297,ILKOS Therapeutic,Montreal,Quebec,Montreal,HealthTech,,,Series ?,2020-04-19,15000000,2020,2020 Q2
276,489,PocketHealth,Toronto,Toronto,,HealthTech,Radical Ventures,Radical Ventures,Seed,2020-04-20,9100000,2020,2020 Q2
277,552,SensorSuite,Toronto,Toronto,,Analytics,,,Series ?,2020-04-21,75000,2020,2020 Q2
278,249,Form,Vancouver,British Columbia,,Wearables,Silicon Valley Bank,Silicon Valley Bank,Series A,2020-04-22,12000000,2020,2020 Q2
279,196,Eddy Travels,Toronto,Toronto,,TravelTech,Practica Capital,"Open Circle Capital, Practica Capital",Seed,2020-04-24,1670000,2020,2020 Q2
280,162,Creative Protein Solutions,Calgary,Alberta,Calgary,AgTech,,Draper University Ventures,Seed,2020-04-25,0,2020,2020 Q2
281,506,Pyrowave,Montreal,Quebec,Montreal,GreenTech,"Michelin Ventures, Sofinnova Partners","Ecofuel, Michelin Ventures, Sofinnova Partners",Series B,2020-04-27,0,2020,2020 Q2
282,90,Brainbox AI,Montreal,Quebec,Montreal,AI,Esplanade Ventures,"Desjardins Venture Capital, Esplanade Ventures",Seed,2020-04-28,12000000,2020,2020 Q2
283,465,Palitronica,Kitchener,Waterloo Region,,CyberSecurity,,,Pre-Seed,2020-04-29,30000,2020,2020 Q2
284,635,Thread,Waterloo,Waterloo Region,,Data,Accelerator Centre,Accelerator Centre,Seed,2020-04-29,30000,2020,2020 Q2
285,503,Provision Analytics,Calgary,Alberta,Calgary,Analytics,,"Creative Destruction Lab (CDL), Protein Industries Canada",Seed,2020-04-29,3200000,2020,2020 Q2
286,428,Nomic Bio,Montreal,Quebec,Montreal,BioTech,,,Seed,2020-04-29,750000,2020,2020 Q2
287,212,Eocycle Technologies,Montreal,Quebec,Montreal,GreenTech,,,Series D,2020-04-29,9700000,2020,2020 Q2
288,691,Vizetto,Toronto,Toronto,,SaaS,"Florida Funders, Hudson Valley Equity Group, OW Toad","Florida Funders, Hudson Valley Equity Group, OW Toad",Seed,2020-04-30,0,2020,2020 Q2
289,437,Odyssey,Waterloo,Waterloo Region,,Games,,,Seed,2020-04-30,7900000,2020,2020 Q2
290,39,AppMed,Montreal,Quebec,Montreal,HealthTech,,,Series ?,2020-04-30,125000,2020,2020 Q2
291,87,Boosted.ai,Toronto,Toronto,,FinTech,Portage Ventures,"Dunamu & Partners, Polar Capital Management, Portage Ventures",Series A,2020-05-01,10840000,2020,2020 Q2
292,133,Clearpath Robotics,Kitchener,Waterloo Region,,Robotics,,,Series C,2020-05-01,39295000,2020,2020 Q2
293,61,Ayogo Health,Vancouver,British Columbia,,HealthTech,,"7wire Ventures, Baxter International, Excel Venture Management, MEDTEQ+, Merck Global Health Innovation Fund",Series B,2020-05-01,7500000,2020,2020 Q2
294,627,The Nymi Band,Toronto,Toronto,,FinTech,,,Series A,2020-05-04,8130000,2020,2020 Q2
295,193,ecobee,Toronto,Toronto,,Hardware,,,Series ?,2020-05-04,9141652,2020,2020 Q2
296,38,ApplyBoard,Waterloo,Waterloo Region,,SaaS,Drive Capital,"Anthos Capital, Artiman Ventures, BDC Capital, Candou Ventures, Drive Capital, Fidelity Canada, Garage Capital",Series C,2020-05-04,100000000,2020,2020 Q2
297,185,Doorr,Toronto,Toronto,,PropertyTech,Celtic House Venture Partners,"Celtic House Asia Partners, Celtic House Venture Partners, MaRS Investment Accelerator Fund",Seed,2020-05-06,1750000,2020,2020 Q2
298,207,eleven-x,Waterloo Region,Waterloo Region,,ioT,,"Crédit Mutuel Equity, Freycinet Ventures",Series ?,2020-05-06,0,2020,2020 Q2
299,450,Opencare,Toronto,Toronto,,AdTech,,,Series A,2020-05-07,9180106,2020,2020 Q2
300,614,Symend,Calgary,Alberta,Calgary,FinTech,Inovia Capital,"Inovia Capital, TELUS Ventures",Series B,2020-05-07,73000000,2020,2020 Q2
301,398,Mojio,Vancouver,British Columbia,,FinTech,,,Series ?,2020-05-08,4183500,2020,2020 Q2
302,521,ResolvMD,Calgary,Alberta,Calgary,HealthTech,,,Seed,2020-05-08,50000,2020,2020 Q2
303,80,Bliinx,Montreal,Quebec,Montreal,SaaS,AltaIR Capital,"500 Startups, AltaIR Capital, Panache Ventures",Pre-Seed,2020-05-08,1000000,2020,2020 Q2
304,253,Fresh Prep Foods,Vancouver,British Columbia,,Marketplace,Renewal Funds,Renewal Funds,Series A,2020-05-11,7000000,2020,2020 Q2
306,443,Ondine Biomedical,British Columbia,British Columbia,,BioTech,TELUS Ventures,TELUS Ventures,Series ?,2020-05-12,10000000,2020,2020 Q2
307,170,DalCor Pharmaceuticals,Montreal,Quebec,Montreal,BioTech,,,Series ?,2020-05-12,62330000,2020,2020 Q2
308,724,Ziva Dynamics,Vancouver,British Columbia,,SaaS,Grishin Robotics,"Grishin Robotics, Millennium Technology Value Partners, Toyota Ventures",Seed,2020-05-13,9800000,2020,2020 Q2
309,525,Rithmik Solutions,Montreal,Quebec,Montreal,Analytics,,,Pre-Seed,2020-05-14,75000,2020,2020 Q2
310,667,Upchain,Toronto,Toronto,,SaaS,,,Series ?,2020-05-15,7500000,2020,2020 Q2
311,205,Elevate Farms,Toronto,Toronto,,AgTech,North Star Agriculture,North Star Agriculture,Series A,2020-05-18,13500000,2020,2020 Q2
313,486,Plotly,Montreal,Quebec,Montreal,Analytics,,Nvidia GPU Ventures,Series C,2020-05-19,900000,2020,2020 Q2
314,346,LayerCI,Toronto,Toronto,,SaaS,Accelerator Centre,Accelerator Centre,Seed,2020-05-20,30000,2020,2020 Q2
315,48,ARTMS,Burnaby,British Columbia,,HealthTech,Deerfield Management,"Deerfield, Deerfield Management, Global health sciences venture fund",Series A,2020-05-20,25745000,2020,2020 Q2
316,476,Phaseshift Technologies,Toronto,Toronto,,AI,,"Creative Destruction Lab (CDL), Eric Kwan, First Star Ventures, Hustle Fund, Shanda Group",Pre-Seed,2020-05-22,775000,2020,2020 Q2
317,123,Charli AI,Vancouver,British Columbia,,AI,,,Seed,2020-05-22,2811625,2020,2020 Q2
318,411,Neolegal,Montreal,Quebec,Montreal,LegalTech,,,Series ?,2020-05-25,1005000,2020,2020 Q2
319,129,Cinchy,Toronto,Toronto,,SaaS,Information Venture Partners,"BDC Capital, Information Venture Partners, Manulife Capital, ScaleUP Ventures, Techstars",Series A,2020-05-26,10000000,2020,2020 Q2
320,477,Phelix.ai,Toronto,Toronto,,AI,,,Seed,2020-05-27,1000000,2020,2020 Q2
321,2,AbCellera,British Columbia,British Columbia,,BioTech,,,Series B,2020-05-27,144000000,2020,2020 Q2
323,126,Notch,Toronto,Toronto,,Marketplace,,,Series ?,2020-05-28,6601110,2020,2020 Q2
324,209,Elkimia,Montreal,Quebec,Montreal,NanoTech,,,Series ?,2020-05-28,223306,2020,2020 Q2
325,533,Rose Rocket,Toronto,Toronto,,LogisticsTech,,,Seed,2020-06-01,1693750,2020,2020 Q2
326,526,Ritual,Toronto,Toronto,,Marketplace,,"Biotech Insight Ventures, Georgian, Greylock, Mistral Venture Partners",Series C,2020-06-01,29800000,2020,2020 Q2
328,581,Sonic Incytes,Vancouver,British Columbia,,HealthTech,,,Seed,2020-06-01,3500000,2020,2020 Q2
330,219,Evive Smoothie,Montreal,Quebec,Montreal,FoodTech,,,Series A,2020-06-01,3850000,2020,2020 Q2
331,578,Sollum Technologies,Montreal,Quebec,Montreal,AgTech,Investissement Quebec,"Alter Ego Capital, BoxOne Ventures, Francois Arbour, Investissement Quebec, Jean-François Grenon, Real Ventures",Series A,2020-06-01,3900000,2020,2020 Q2
332,70,Beehivr,Montreal,Quebec,Montreal,MarTech,,,Series ?,2020-06-01,0,2020,2020 Q2
333,355,LightIntegra Technology,British Columbia,British Columbia,,BioTech,,,Series ?,2020-06-02,500000,2020,2020 Q2
334,675,Vention,Montreal,Quebec,Montreal,Robotics,Georgian,"Bain Capital Ventures, Georgian, Real Ventures, White Star Capital",Series B,2020-06-02,38000000,2020,2020 Q2
335,479,Phenomic,Toronto,Toronto,,BioTech,,,Seed,2020-06-03,0,2020,2020 Q2
336,79,BlackCart,Toronto,Toronto,,eCommerce,,,Seed,2020-06-03,2800000,2020,2020 Q2
337,356,Lilia,Toronto,Toronto,,HealthTech,Y Combinator,"Y Combinator, Garage Capital, Panache Ventures, Hustle Fund",Seed,2020-04-23,1400000,2020,2020 Q2
339,415,Neurasic,Montreal,Quebec,Montreal,BioTech,,,Pre-Seed,2020-06-04,1200000,2020,2020 Q2
340,611,Swift Medical,Toronto,Toronto,,HealthTech,,,Seed,2020-06-05,3468052,2020,2020 Q2
341,415,Neurasic,Montreal,Quebec,Montreal,BioTech,,,Seed,2020-06-05,0,2020,2020 Q2
342,414,Nesto,Montreal,Quebec,Montreal,FinTech,"Diagram Ventures, Investissement Quebec","Diagram Ventures, Investissement Quebec",Series A,2020-06-05,11500000,2020,2020 Q2
343,311,Invixium,Toronto,Toronto,,Analytics,,"BDC Capital, Connecticut Innovations, Export Development Canada, McRock Capital",Series B,2020-06-08,3371600,2020,2020 Q2
344,232,Find Therapeutics,Montreal,Quebec,Montreal,BioTech,,,Seed,2020-06-08,6000000,2020,2020 Q2
345,166,Curatio,Vancouver,British Columbia,,HealthTech,,,Series A,2020-06-09,3000000,2020,2020 Q2
346,295,IrisCX,Calgary,Alberta,Calgary,SaaS,,Forum Ventures,Pre-Seed,2020-06-09,680000,2020,2020 Q2
347,344,Lane,Toronto,Toronto,,PropertyTech,Round13 Capital,"Alate Partners, Panache Ventures, Round13 Capital",Series A,2020-06-11,10000000,2020,2020 Q2
348,306,InputHealth Systems,Toronto,Toronto,,HealthTech,,,Series ?,2020-06-11,0,2020,2020 Q2
351,77,BIOSA,Toronto,Toronto,,BioTech,ventureLAB,ventureLAB,Series ?,2020-06-11,15000,2020,2020 Q2
352,596,Stan A.I.,Toronto,Toronto,,PropertyTech,,ventureLAB,Series ?,2020-06-11,15000,2020,2020 Q2
353,658,Tulip Retail,Kitchener,Waterloo Region,,RetailTech,,,Seed,2020-06-12,500000,2020,2020 Q2
354,662,UnBounce,Vancouver,British Columbia,,MarTech,Crest Rock Partners,Crest Rock Partners,Series ?,2020-06-15,52000000,2020,2020 Q2
355,239,Flinks,Montreal,Quebec,Montreal,FinTech,,,Series A,2020-06-15,16200000,2020,2020 Q2
356,257,Funnelytics,Toronto,Toronto,,MarTech,"GreenSky Capital, MaRS Investment Accelerator Fund","Good News Ventures, GreenSky Capital, MaRS Investment Accelerator Fund",Seed,2020-06-17,1500000,2020,2020 Q2
357,240,FlipGive,Toronto,Toronto,,eCommerce,,,Series A,2020-06-17,750000,2020,2020 Q2
358,496,PreVu3D,Montreal,Quebec,Montreal,3DTech,Brightspark Ventures,"Brightspark Ventures, Deepcore, Desjardins Venture Capital",Seed,2020-06-17,2500000,2020,2020 Q2
359,404,MovingWaldo,Montreal,Quebec,Montreal,MarTech,,,Pre-Seed,2020-06-18,315000,2020,2020 Q2
360,330,KisoJi Biotechnology,Montreal,Quebec,Montreal,BioTech,,,Series ?,2020-06-18,8900000,2020,2020 Q2
361,467,Pantonium,Toronto,Toronto,,TransportationTech,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Series ?,2020-06-20,2100000,2020,2020 Q2
362,195,EcoPackers,Toronto,Toronto,,CleanTech,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Series ?,2020-06-20,2750000,2020,2020 Q2
363,508,Quebe Technologies,Calgary,Alberta,Calgary,CleanTech,,,Series ?,2020-06-20,3000000,2020,2020 Q2
364,385,Mesentech,Vancouver,British Columbia,,BioTech,,Adam Morley,Series ?,2020-06-22,1500000,2020,2020 Q2
365,290,Humi,Toronto,Toronto,,HRTech,Tribe Capital,"Struck Capital, Tribe Capital, Y Combinator",Series A,2020-06-23,15000000,2020,2020 Q2
366,417,Nicoya Lifesciences,Waterloo,Waterloo Region,,BioTech,,,Series ?,2020-06-23,6000000,2020,2020 Q2
367,29,Amber Molecular,Toronto,Toronto,,CleanTech,,,Series A,2020-06-24,5000000,2020,2020 Q2
368,395,Mobify,British Columbia,British Columbia,,eCommerce,,,Series ?,2020-06-24,1200000,2020,2020 Q2
369,580,Sonder,San Francisco & Montreal,Quebec,Montreal,TravelTech,,,Series E,2020-06-24,230350000,2020,2020 Q2
370,4,Able Innovations,Toronto,Toronto,,HealthTech,Velocity,"NEXT Canada, Velocity",Pre-Seed,2020-06-25,50000,2020,2020 Q2
371,381,MedMe Health,Toronto,Toronto,,HealthTech,Velocity,Velocity,Pre-Seed,2020-06-25,100000,2020,2020 Q2
372,2164,Hyperbeam,Kitchener,Waterloo Region,,DevTech,,,Pre-Seed,2020-06-25,50000,2020,2020 Q2
374,413,Nest Wealth,Toronto,Toronto,,FinTech,,,Series A,2020-06-26,6500000,2020,2020 Q2
375,692,Voda Safe,British Columbia,British Columbia,,Hardware,,,Series ?,2020-06-26,1240000,2020,2020 Q2
376,102,Busbud,Montreal,Quebec,Montreal,Marketplace,,,Series ?,2020-06-26,6900000,2020,2020 Q2
377,466,Panthera Dental,Montreal,Quebec,Montreal,HealthTech,,,Series ?,2020-06-26,5000000,2020,2020 Q2
378,24,Alida,Toronto,Toronto,,SaaS,,,Series ?,2020-06-29,0,2020,2020 Q2
379,602,StrategyBox,Vancouver,British Columbia,,MarTech,Fuel Ventures,Fuel Ventures,Seed,2020-06-29,2000000,2020,2020 Q2
380,633,Thoughtexchange,Rossland,British Columbia,,SaaS,Information Venture Partners,"Information Venture Partners, Voyager Capital, Yaletown Partners",Series B,2020-06-29,10000000,2020,2020 Q2
381,630,ThinkData Works,Toronto,Toronto,,Analytics,"BDC Capital, Yaletown Partners","BDC Capital, Extreme Venture Partners, First Ascent Ventures, Yaletown Partners",Series A,2020-06-30,8000000,2020,2020 Q2
382,247,Foodee Media,British Columbia,British Columbia,,eCommerce,,,Series ?,2020-06-30,13000000,2020,2020 Q2
384,319,Keatext,Montreal,Quebec,Montreal,Analytics,,,Seed,2020-06-30,1480000,2020,2020 Q2
385,18,Aerial Technologies,Montreal,Quebec,Montreal,Analytics,,,Series ?,2020-06-30,6890000,2020,2020 Q2
386,279,Helm,Calgary,Alberta,Calgary,FinTech,,,Seed,2020-07-02,700000,2020,2020 Q3
387,415,Neurasic,Montreal,Quebec,Montreal,BioTech,,,Series ?,2020-07-02,665337,2020,2020 Q3
388,251,Foxquilt,Toronto,Toronto,,InsurTech,,Extreme Venture Partners,Seed,2020-07-07,3500000,2020,2020 Q3
389,296,Ideon Technologies,British Columbia,British Columbia,,GeoTech,UBC Seed Fund,"Sprout Fund LP, UBC Seed Fund, WUTIF",Seed,2020-07-07,1300000,2020,2020 Q3
390,553,SensorUp,Calgary,Alberta,Calgary,iOT,,"Bluesky Equities, Evok Innovations, Export Development Canada, InterGen, Vanedge Capital",Series A,2020-07-08,6000000,2020,2020 Q3
391,455,Orpyx Medical Technologies,Calgary,Alberta,Calgary,HealthTech,Paddock Capital,"Anges Quebec, Aphelion Capital, ICM Asset Management, InterGen Capital, Paddock Capital, Picante Capital, Relentless Pursuit Partners, Thin Air Labs, Viewpoint Group",Series A,2020-07-08,7600000,2020,2020 Q3
392,182,Docoh,Toronto,Toronto,,FinTech,,,Seed,2020-07-09,345000,2020,2020 Q3
393,399,MolecuLight,Toronto,Toronto,,HealthTech,,,Series ?,2020-07-10,1250000,2020,2020 Q3
394,666,Untether AI,Toronto,Toronto,,AI,Radical Ventures,"Intel Capital, Radical Ventures",Series A,2020-07-13,9400000,2020,2020 Q3
395,557,ShipSwyft,Toronto,Toronto,,SaaS,,,Seed,2020-07-14,3000000,2020,2020 Q3
396,320,Kenota Health,Kitchener,Waterloo Region,,HealthTech,,,Series ?,2020-07-14,5102523,2020,2020 Q3
397,93,Bridgit,Waterloo,Waterloo Region,,SaaS,Autodesk,"Autodesk, Export Development Canada, Salesforce Ventures, Sands Capital Ventures, StandUp Ventures",Series ?,2020-07-14,9503200,2020,2020 Q3
398,104,BuyBack Booth,Montreal,Quebec,Montreal,CleanTech,"Brightspark Ventures, Investissement Quebec","Brightspark Ventures, Investissement Quebec",Seed,2020-07-14,5200000,2020,2020 Q3
399,480,Phycus Biotechnologies,Toronto,Toronto,,BioTech,Sustainable Development Technology Canada,Sustainable Development Technology Canada,Seed,2020-07-15,0,2020,2020 Q3
400,701,Willful,Toronto,Toronto,,LegalTech,Tactico,"FounderFuel, Real Ventures, Red Thread Ventures, Tactico, York Angels Investors",Seed,2020-07-15,800000,2020,2020 Q3
