id,dealId,companyId,companyName,headquarters,investorId,investorName,leadInvestorFlag,ecosystemName,ecosystemSecondary,date,year,yearQuarter,roundType,investorCountry
223,235,125,Checkfront,Victoria,635,PenderFund Capital Management,0,British Columbia,,2020-03-09,2020,2020 Q1,Series A,Canada
224,235,125,Checkfront,Victoria,669,RBC Capital,0,British Columbia,,2020-03-09,2020,2020 Q1,Series A,Canada
225,240,119,Certn,Victoria,570,Moxxie Ventures,0,British Columbia,,2020-03-12,2020,2020 Q1,Seed,USA
226,240,119,Certn,Victoria,809,Tribe Capital,1,British Columbia,,2020-03-12,2020,2020 Q1,Seed,USA
227,240,119,Certn,Victoria,859,Weekend Fund,0,British Columbia,,2020-03-12,2020,2020 Q1,Seed,USA
228,244,695,VXG,Toronto,532,MaRS Investment Accelerator Fund,0,Toronto,,2020-03-17,2020,2020 Q1,Seed,Canada
229,244,695,VXG,Toronto,842,Verstra Ventures,1,Toronto,,2020-03-17,2020,2020 Q1,Seed,Canada
230,247,11,Ada,Toronto,17,Accel,1,Toronto,,2020-03-19,2020,2020 Q1,Series B,USA
231,247,11,Ada,Toronto,108,Bessemer Venture Partners,0,Toronto,,2020-03-19,2020,2020 Q1,Series B,USA
232,247,11,Ada,Toronto,144,Burst Capital,0,Toronto,,2020-03-19,2020,2020 Q1,Series B,USA
233,247,11,Ada,Toronto,310,FirstMark,0,Toronto,,2020-03-19,2020,2020 Q1,Series B,USA
234,247,11,Ada,Toronto,498,Leaders Fund,0,Toronto,,2020-03-19,2020,2020 Q1,Series B,Canada
235,247,11,Ada,Toronto,666,Ramen Ventures,0,Toronto,,2020-03-19,2020,2020 Q1,Series B,Canada
236,247,11,Ada,Toronto,841,Version One Ventures,0,Toronto,,2020-03-19,2020,2020 Q1,Series B,Canada
237,255,264,Gini Health,Toronto,774,Techstars,1,Toronto,,2020-03-31,2020,2020 Q1,Series ?,USA
239,258,474,Peekage,Toronto,774,Techstars,1,Toronto,,2020-03-31,2020,2020 Q1,Series ?,USA
241,264,617,Tailscale,Toronto,395,Heavybit,1,Toronto,,2020-04-03,2020,2020 Q2,Seed,USA
242,264,617,Tailscale,Toronto,823,Uncork Capital,0,Toronto,,2020-04-03,2020,2020 Q2,Seed,USA
243,266,709,WorkJam,Montreal,122,Blumberg Capital,0,Quebec,Montreal,2020-04-03,2020,2020 Q2,Series C,USA
244,266,709,WorkJam,Montreal,182,Claridge,0,Quebec,Montreal,2020-04-03,2020,2020 Q2,Series C,Canada
245,266,709,WorkJam,Montreal,314,Fonds de solidarité FTQ,0,Quebec,Montreal,2020-04-03,2020,2020 Q2,Series C,Canada
246,266,709,WorkJam,Montreal,389,Harmony Partners,0,Quebec,Montreal,2020-04-03,2020,2020 Q2,Series C,USA
247,266,709,WorkJam,Montreal,432,Inovia Capital,1,Quebec,Montreal,2020-04-03,2020,2020 Q2,Series C,Canada
248,266,709,WorkJam,Montreal,500,Lerer Hippeau,0,Quebec,Montreal,2020-04-03,2020,2020 Q2,Series C,USA
249,271,91,Breaking Walls,Montreal,336,Game Seer Venture Partners,0,Quebec,Montreal,2020-04-14,2020,2020 Q2,Seed,Germany
250,272,51,Atomic Finance,Toronto,15,Aaron Henshaw,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,USA
251,272,51,Atomic Finance,Toronto,198,ConsenSys,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,Switzerland
252,272,51,Atomic Finance,Toronto,425,Initialized Capital,1,Toronto,,2020-04-15,2020,2020 Q2,Seed,USA
253,272,51,Atomic Finance,Toronto,459,Joe Lallouz,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,USA
254,272,51,Atomic Finance,Toronto,557,Mike Cohen,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,
255,272,51,Atomic Finance,Toronto,567,Morgan Creek Digital,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,USA
256,272,51,Atomic Finance,Toronto,676,Regan Bozman,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,USA
257,272,51,Atomic Finance,Toronto,695,Russell Verbeeten,0,Toronto,,2020-04-15,2020,2020 Q2,Seed,Canada
258,273,131,CleanSlate UV,Toronto,655,Prolog Ventures,1,Toronto,,2020-04-15,2020,2020 Q2,Series A,USA
259,276,489,PocketHealth,Toronto,663,Radical Ventures,1,Toronto,,2020-04-20,2020,2020 Q2,Seed,Canada
260,278,249,Form,Vancouver,722,Silicon Valley Bank,1,British Columbia,,2020-04-22,2020,2020 Q2,Series A,USA
261,279,196,Eddy Travels,Toronto,619,Open Circle Capital,0,Toronto,,2020-04-24,2020,2020 Q2,Seed,Lithuania
262,279,196,Eddy Travels,Toronto,651,Practica Capital,1,Toronto,,2020-04-24,2020,2020 Q2,Seed,Lithuania
263,280,162,Creative Protein Solutions,Calgary,253,Draper University Ventures,0,Alberta,Calgary,2020-04-25,2020,2020 Q2,Seed,USA
264,281,506,Pyrowave,Montreal,260,Ecofuel,0,Quebec,Montreal,2020-04-27,2020,2020 Q2,Series B,Canada
265,281,506,Pyrowave,Montreal,554,Michelin Ventures,1,Quebec,Montreal,2020-04-27,2020,2020 Q2,Series B,France
266,281,506,Pyrowave,Montreal,728,Sofinnova Partners,1,Quebec,Montreal,2020-04-27,2020,2020 Q2,Series B,France
267,282,90,Brainbox AI,Montreal,236,Desjardins Capital,0,Quebec,Montreal,2020-04-28,2020,2020 Q2,Seed,Canada
268,282,90,Brainbox AI,Montreal,282,Esplanade Ventures,1,Quebec,Montreal,2020-04-28,2020,2020 Q2,Seed,Canada
269,284,635,Thread,Waterloo,19,Accelerator Centre,1,Waterloo Region,,2020-04-29,2020,2020 Q2,Seed,Canada
271,285,503,Provision Analytics,Calgary,657,Protein Industries Canada,0,Alberta,Calgary,2020-04-29,2020,2020 Q2,Seed,Canada
272,288,691,Vizetto,Toronto,312,Florida Funders,1,Toronto,,2020-04-30,2020,2020 Q2,Seed,USA
273,288,691,Vizetto,Toronto,405,Hudson Valley Equity Group,1,Toronto,,2020-04-30,2020,2020 Q2,Seed,USA
274,288,691,Vizetto,Toronto,624,OW Toad,1,Toronto,,2020-04-30,2020,2020 Q2,Seed,
275,291,87,Boosted.ai,Toronto,257,Dunamu & Partners,0,Toronto,,2020-05-01,2020,2020 Q2,Series A,South Korea
276,291,87,Boosted.ai,Toronto,645,Polar Capital Management,0,Toronto,,2020-05-01,2020,2020 Q2,Series A,Canada
277,291,87,Boosted.ai,Toronto,647,Portage Ventures,1,Toronto,,2020-05-01,2020,2020 Q2,Series A,Canada
278,293,61,Ayogo Health,Vancouver,9,7wire Ventures,0,British Columbia,,2020-05-01,2020,2020 Q2,Series B,USA
279,293,61,Ayogo Health,Vancouver,102,Baxter International,0,British Columbia,,2020-05-01,2020,2020 Q2,Series B,USA
280,293,61,Ayogo Health,Vancouver,288,Excel Venture Management,0,British Columbia,,2020-05-01,2020,2020 Q2,Series B,USA
281,293,61,Ayogo Health,Vancouver,539,MEDTEQ+,0,British Columbia,,2020-05-01,2020,2020 Q2,Series B,Canada
282,293,61,Ayogo Health,Vancouver,542,Merck Global Health Innovation Fund,0,British Columbia,,2020-05-01,2020,2020 Q2,Series B,USA
283,296,38,ApplyBoard,Waterloo,73,Anthos Capital,0,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,USA
284,296,38,ApplyBoard,Waterloo,79,Artiman Ventures,0,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,USA
285,296,38,ApplyBoard,Waterloo,104,BDC Capital,0,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,Canada
286,296,38,ApplyBoard,Waterloo,154,Candou Ventures,0,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,USA
287,296,38,ApplyBoard,Waterloo,256,Drive Capital,1,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,USA
288,296,38,ApplyBoard,Waterloo,304,Fidelity,0,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,USA
289,296,38,ApplyBoard,Waterloo,337,Garage Capital,0,Waterloo Region,,2020-05-04,2020,2020 Q2,Series C,Canada
290,297,185,Doorr,Toronto,163,Celtic House Asia Partners,0,Toronto,,2020-05-06,2020,2020 Q2,Seed,China
291,297,185,Doorr,Toronto,164,Celtic House Venture Partners,1,Toronto,,2020-05-06,2020,2020 Q2,Seed,Canada
292,297,185,Doorr,Toronto,532,MaRS Investment Accelerator Fund,0,Toronto,,2020-05-06,2020,2020 Q2,Seed,Canada
293,298,207,eleven-x,Waterloo Region,210,Crédit Mutuel Equity,0,Waterloo Region,,2020-05-06,2020,2020 Q2,Series ?,France
294,298,207,eleven-x,Waterloo Region,329,Freycinet Ventures,0,Waterloo Region,,2020-05-06,2020,2020 Q2,Series ?,Canada
295,300,614,Symend,Calgary,432,Inovia Capital,1,Alberta,Calgary,2020-05-07,2020,2020 Q2,Series B,Canada
296,300,614,Symend,Calgary,780,TELUS Ventures,0,Alberta,Calgary,2020-05-07,2020,2020 Q2,Series B,Canada
297,303,80,Bliinx,Montreal,7,500 Startups,0,Quebec,Montreal,2020-05-08,2020,2020 Q2,Pre-Seed,USA
298,303,80,Bliinx,Montreal,51,AltaIR Capital,1,Quebec,Montreal,2020-05-08,2020,2020 Q2,Pre-Seed,USA
299,303,80,Bliinx,Montreal,628,Panache Ventures,0,Quebec,Montreal,2020-05-08,2020,2020 Q2,Pre-Seed,Canada
300,304,253,Fresh Prep Foods,Vancouver,679,Renewal Funds,1,British Columbia,,2020-05-11,2020,2020 Q2,Series A,Canada
301,306,443,Ondine Biomedical,British Columbia,780,TELUS Ventures,1,British Columbia,,2020-05-12,2020,2020 Q2,Series ?,Canada
302,308,724,Ziva Dynamics,Vancouver,377,Grishin Robotics,1,British Columbia,,2020-05-13,2020,2020 Q2,Seed,USA
303,308,724,Ziva Dynamics,Vancouver,558,Millennium Technology Value Partners,0,British Columbia,,2020-05-13,2020,2020 Q2,Seed,USA
304,308,724,Ziva Dynamics,Vancouver,807,Toyota Ventures,0,British Columbia,,2020-05-13,2020,2020 Q2,Seed,USA
305,311,205,Elevate Farms,Toronto,601,North Star Agriculture,1,Toronto,,2020-05-18,2020,2020 Q2,Series A,Canada
306,313,486,Plotly,Montreal,607,Nvidia GPU Ventures,0,Quebec,Montreal,2020-05-19,2020,2020 Q2,Series C,USA
307,314,346,LayerCI,Toronto,19,Accelerator Centre,1,Toronto,,2020-05-20,2020,2020 Q2,Seed,Canada
308,315,48,ARTMS,Burnaby,230,Deerfield,0,British Columbia,,2020-05-20,2020,2020 Q2,Series A,USA
309,315,48,ARTMS,Burnaby,231,Deerfield Management,1,British Columbia,,2020-05-20,2020,2020 Q2,Series A,USA
310,315,48,ARTMS,Burnaby,352,Global health sciences venture fund,0,British Columbia,,2020-05-20,2020,2020 Q2,Series A,Canada
312,316,476,Phaseshift Technologies,Toronto,280,Eric Kwan,0,Toronto,,2020-05-22,2020,2020 Q2,Pre-Seed,USA
313,316,476,Phaseshift Technologies,Toronto,309,First Star Ventures,0,Toronto,,2020-05-22,2020,2020 Q2,Pre-Seed,USA
314,316,476,Phaseshift Technologies,Toronto,407,Hustle Fund,0,Toronto,,2020-05-22,2020,2020 Q2,Pre-Seed,USA
315,316,476,Phaseshift Technologies,Toronto,718,Shanda Group,0,Toronto,,2020-05-22,2020,2020 Q2,Pre-Seed,USA
316,319,129,Cinchy,Toronto,104,BDC Capital,0,Toronto,,2020-05-26,2020,2020 Q2,Series A,Canada
317,319,129,Cinchy,Toronto,424,Information Venture Partners,1,Toronto,,2020-05-26,2020,2020 Q2,Series A,Canada
318,319,129,Cinchy,Toronto,523,Manulife Capital,0,Toronto,,2020-05-26,2020,2020 Q2,Series A,Canada
319,319,129,Cinchy,Toronto,710,ScaleUP Ventures,0,Toronto,,2020-05-26,2020,2020 Q2,Series A,Canada
320,319,129,Cinchy,Toronto,774,Techstars,0,Toronto,,2020-05-26,2020,2020 Q2,Series A,USA
321,326,526,Ritual,Toronto,113,Biotech Insight Ventures,0,Toronto,,2020-06-01,2020,2020 Q2,Series C,USA
322,326,526,Ritual,Toronto,346,Georgian,0,Toronto,,2020-06-01,2020,2020 Q2,Series C,Canada
323,326,526,Ritual,Toronto,376,Greylock,0,Toronto,,2020-06-01,2020,2020 Q2,Series C,USA
324,326,526,Ritual,Toronto,560,Mistral Venture Partners,0,Toronto,,2020-06-01,2020,2020 Q2,Series C,Canada
325,331,578,Sollum Technologies,Montreal,52,Alter Ego Capital,0,Quebec,Montreal,2020-06-01,2020,2020 Q2,Series A,Canada
326,331,578,Sollum Technologies,Montreal,128,BoxOne Ventures,0,Quebec,Montreal,2020-06-01,2020,2020 Q2,Series A,Canada
327,331,578,Sollum Technologies,Montreal,325,Francois Arbour,0,Quebec,Montreal,2020-06-01,2020,2020 Q2,Series A,
328,331,578,Sollum Technologies,Montreal,440,Investissement Quebec,1,Quebec,Montreal,2020-06-01,2020,2020 Q2,Series A,Canada
329,331,578,Sollum Technologies,Montreal,453,Jean-François Grenon,0,Quebec,Montreal,2020-06-01,2020,2020 Q2,Series A,France
330,331,578,Sollum Technologies,Montreal,671,Real Ventures,0,Quebec,Montreal,2020-06-01,2020,2020 Q2,Series A,Canada
331,334,675,Vention,Montreal,94,Bain Capital Ventures,0,Quebec,Montreal,2020-06-02,2020,2020 Q2,Series B,USA
332,334,675,Vention,Montreal,346,Georgian,1,Quebec,Montreal,2020-06-02,2020,2020 Q2,Series B,Canada
333,334,675,Vention,Montreal,671,Real Ventures,0,Quebec,Montreal,2020-06-02,2020,2020 Q2,Series B,Canada
334,334,675,Vention,Montreal,866,White Star Capital,0,Quebec,Montreal,2020-06-02,2020,2020 Q2,Series B,USA
335,342,414,Nesto,Montreal,240,Diagram Ventures,1,Quebec,Montreal,2020-06-05,2020,2020 Q2,Series A,Canada
336,342,414,Nesto,Montreal,440,Investissement Quebec,1,Quebec,Montreal,2020-06-05,2020,2020 Q2,Series A,Canada
337,343,311,Invixium,Toronto,104,BDC Capital,0,Toronto,,2020-06-08,2020,2020 Q2,Series B,Canada
338,343,311,Invixium,Toronto,197,Connecticut Innovations,0,Toronto,,2020-06-08,2020,2020 Q2,Series B,USA
339,343,311,Invixium,Toronto,291,Export Development Canada,0,Toronto,,2020-06-08,2020,2020 Q2,Series B,Canada
340,343,311,Invixium,Toronto,537,McRock Capital,0,Toronto,,2020-06-08,2020,2020 Q2,Series B,Canada
341,346,295,ICwhatUC,Calgary,319,Forum Ventures,0,Alberta,Calgary,2020-06-09,2020,2020 Q2,Pre-Seed,USA
342,347,344,Lane,Toronto,38,Alate Partners,0,Toronto,,2020-06-11,2020,2020 Q2,Series A,Canada
343,347,344,Lane,Toronto,628,Panache Ventures,0,Toronto,,2020-06-11,2020,2020 Q2,Series A,Canada
344,347,344,Lane,Toronto,690,Round13 Capital,1,Toronto,,2020-06-11,2020,2020 Q2,Series A,Canada
345,351,77,BIOSA,Toronto,840,ventureLAB,1,Toronto,,2020-06-11,2020,2020 Q2,Series ?,Canada
346,352,596,Stan A.I.,Toronto,840,ventureLAB,0,Toronto,,2020-06-11,2020,2020 Q2,Series ?,Canada
347,354,662,UnBounce,Vancouver,211,Crest Rock Partners,1,British Columbia,,2020-06-15,2020,2020 Q2,Series ?,USA
348,356,257,Funnelytics,Toronto,360,Good News Ventures,0,Toronto,,2020-06-17,2020,2020 Q2,Seed,Canada
349,356,257,Funnelytics,Toronto,372,GreenSky Capital,1,Toronto,,2020-06-17,2020,2020 Q2,Seed,Canada
350,356,257,Funnelytics,Toronto,532,MaRS Investment Accelerator Fund,1,Toronto,,2020-06-17,2020,2020 Q2,Seed,Canada
351,358,496,PreVu3D,Montreal,138,Brightspark Ventures,1,Quebec,Montreal,2020-06-17,2020,2020 Q2,Seed,Canada
352,358,496,PreVu3D,Montreal,229,Deepcore,0,Quebec,Montreal,2020-06-17,2020,2020 Q2,Seed,Japan
353,358,496,PreVu3D,Montreal,236,Desjardins Capital,0,Quebec,Montreal,2020-06-17,2020,2020 Q2,Seed,Canada
354,361,467,Pantonium,Toronto,766,Sustainable Development Technology Canada,1,Toronto,,2020-06-20,2020,2020 Q2,Series ?,Canada
355,362,195,EcoPackers,Toronto,766,Sustainable Development Technology Canada,1,Toronto,,2020-06-20,2020,2020 Q2,Series ?,Canada
356,364,385,Mesentech,Vancouver,27,Adam Morley,0,British Columbia,,2020-06-22,2020,2020 Q2,Series ?,USA
357,365,290,Humi,Toronto,759,Struck Capital,0,Toronto,,2020-06-23,2020,2020 Q2,Series A,USA
358,365,290,Humi,Toronto,809,Tribe Capital,1,Toronto,,2020-06-23,2020,2020 Q2,Series A,USA
359,365,290,Humi,Toronto,872,Y Combinator,0,Toronto,,2020-06-23,2020,2020 Q2,Series A,USA
360,370,4,Able Innovations,Toronto,587,NEXT Canada,0,Toronto,,2020-06-25,2020,2020 Q2,Pre-Seed,Canada
361,370,4,Able Innovations,Toronto,839,Velocity,1,Toronto,,2020-06-25,2020,2020 Q2,Pre-Seed,Canada
362,371,381,MedMe Health,Toronto,839,Velocity,1,Toronto,,2020-06-25,2020,2020 Q2,Pre-Seed,Canada
363,379,602,StrategyBox,Vancouver,331,Fuel Ventures,1,British Columbia,,2020-06-29,2020,2020 Q2,Seed,United Kingdom
364,380,633,Thoughtexchange,Rossland,424,Information Venture Partners,1,British Columbia,,2020-06-29,2020,2020 Q2,Series B,Canada
365,380,633,Thoughtexchange,Rossland,854,Voyager Capital,0,British Columbia,,2020-06-29,2020,2020 Q2,Series B,USA
366,380,633,Thoughtexchange,Rossland,873,Yaletown Partners,0,British Columbia,,2020-06-29,2020,2020 Q2,Series B,Canada
367,381,630,ThinkData Works,Toronto,104,BDC Capital,1,Toronto,,2020-06-30,2020,2020 Q2,Series A,Canada
368,381,630,ThinkData Works,Toronto,292,Extreme Venture Partners,0,Toronto,,2020-06-30,2020,2020 Q2,Series A,Canada
369,381,630,ThinkData Works,Toronto,308,First Ascent Ventures,0,Toronto,,2020-06-30,2020,2020 Q2,Series A,Canada
370,381,630,ThinkData Works,Toronto,873,Yaletown Partners,1,Toronto,,2020-06-30,2020,2020 Q2,Series A,Canada
371,388,251,Foxquilt,Toronto,292,Extreme Venture Partners,0,Toronto,,2020-07-07,2020,2020 Q3,Seed,Canada
372,389,296,Ideon Technologies,British Columbia,743,Sprout Fund LP,0,British Columbia,,2020-07-07,2020,2020 Q3,Seed,Canada
373,389,296,Ideon Technologies,British Columbia,819,UBC Seed Fund,1,British Columbia,,2020-07-07,2020,2020 Q3,Seed,Canada
374,389,296,Ideon Technologies,British Columbia,870,WUTIF,0,British Columbia,,2020-07-07,2020,2020 Q3,Seed,Canada
375,390,553,SensorUp,Calgary,121,Bluesky Equities,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
376,390,553,SensorUp,Calgary,287,Evok Innovations,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
377,390,553,SensorUp,Calgary,291,Export Development Canada,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
378,390,553,SensorUp,Calgary,437,InterGen,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
379,390,553,SensorUp,Calgary,835,Vanedge Capital,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
380,391,455,Orpyx Medical Technologies,Calgary,70,Anges Quebec,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
381,391,455,Orpyx Medical Technologies,Calgary,74,Aphelion Capital,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,USA
382,391,455,Orpyx Medical Technologies,Calgary,413,ICM Asset Management,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Germany
383,391,455,Orpyx Medical Technologies,Calgary,438,InterGen Capital,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
384,391,455,Orpyx Medical Technologies,Calgary,625,Paddock Capital,1,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
385,391,455,Orpyx Medical Technologies,Calgary,638,Picante Capital,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
386,391,455,Orpyx Medical Technologies,Calgary,678,Relentless Pursuit Partners,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
387,391,455,Orpyx Medical Technologies,Calgary,793,Thin Air Labs,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
388,391,455,Orpyx Medical Technologies,Calgary,880,Viewpoint Group,0,Alberta,Calgary,2020-07-08,2020,2020 Q3,Series A,Canada
389,394,666,Untether AI,Toronto,436,Intel Capital,0,Toronto,,2020-07-13,2020,2020 Q3,Series A,USA
390,394,666,Untether AI,Toronto,663,Radical Ventures,1,Toronto,,2020-07-13,2020,2020 Q3,Series A,Canada
391,397,93,Bridgit,Waterloo,88,Autodesk,1,Waterloo Region,,2020-07-14,2020,2020 Q3,Series ?,USA
392,397,93,Bridgit,Waterloo,291,Export Development Canada,0,Waterloo Region,,2020-07-14,2020,2020 Q3,Series ?,Canada
393,397,93,Bridgit,Waterloo,703,Salesforce Ventures,0,Waterloo Region,,2020-07-14,2020,2020 Q3,Series ?,USA
394,397,93,Bridgit,Waterloo,706,Sands Capital Ventures,0,Waterloo Region,,2020-07-14,2020,2020 Q3,Series ?,USA
395,397,93,Bridgit,Waterloo,746,StandUp Ventures,0,Waterloo Region,,2020-07-14,2020,2020 Q3,Series ?,Canada
396,398,104,BuyBack Booth,Montreal,138,Brightspark Ventures,1,Quebec,Montreal,2020-07-14,2020,2020 Q3,Seed,Canada
397,398,104,BuyBack Booth,Montreal,440,Investissement Quebec,1,Quebec,Montreal,2020-07-14,2020,2020 Q3,Seed,Canada
398,399,480,Phycus Biotechnologies,Toronto,766,Sustainable Development Technology Canada,1,Toronto,,2020-07-15,2020,2020 Q3,Seed,Canada
399,400,701,Willful,Toronto,321,FounderFuel,0,Toronto,,2020-07-15,2020,2020 Q3,Seed,Canada
400,400,701,Willful,Toronto,671,Real Ventures,0,Toronto,,2020-07-15,2020,2020 Q3,Seed,Canada
401,400,701,Willful,Toronto,673,Red Thread Ventures,0,Toronto,,2020-07-15,2020,2020 Q3,Seed,Canada
402,400,701,Willful,Toronto,769,Tactico,1,Toronto,,2020-07-15,2020,2020 Q3,Seed,Canada
403,400,701,Willful,Toronto,875,York Angels Investors,0,Toronto,,2020-07-15,2020,2020 Q3,Seed,Canada
404,402,292,Hydra Energy,Delta,766,Sustainable Development Technology Canada,1,British Columbia,,2020-07-15,2020,2020 Q3,Seed,Canada
405,404,546,SeeO2 Energy,Calgary,766,Sustainable Development Technology Canada,1,Alberta,Calgary,2020-07-15,2020,2020 Q3,Seed,Canada
407,405,606,Summit NanoTech,Calgary,766,Sustainable Development Technology Canada,1,Alberta,Calgary,2020-07-15,2020,2020 Q3,Seed,Canada
408,405,606,Summit NanoTech,Calgary,785,The 51 Ventures,0,Alberta,Calgary,2020-07-15,2020,2020 Q3,Seed,Canada
409,406,440,OmniPly Technology,Montreal,766,Sustainable Development Technology Canada,1,Quebec,Montreal,2020-07-15,2020,2020 Q3,Seed,Canada
410,409,538,Sampler,Toronto,104,BDC Capital,1,Toronto,,2020-07-16,2020,2020 Q3,Series B,Canada
411,409,538,Sampler,Toronto,263,EDC Capital,0,Toronto,,2020-07-16,2020,2020 Q3,Series B,Canada
412,409,538,Sampler,Toronto,296,Factory LLC,0,Toronto,,2020-07-16,2020,2020 Q3,Series B,USA
413,409,538,Sampler,Toronto,746,StandUp Ventures,1,Toronto,,2020-07-16,2020,2020 Q3,Series B,Canada
414,409,538,Sampler,Toronto,785,The 51 Ventures,0,Toronto,,2020-07-16,2020,2020 Q3,Series B,Canada
415,409,538,Sampler,Toronto,851,Vitality Capital,0,Toronto,,2020-07-16,2020,2020 Q3,Series B,Canada
416,413,273,Hardbacon,Montreal,577,National Research Council of Canada IRAP,0,Quebec,Montreal,2020-07-16,2020,2020 Q3,Grant,Canada
417,418,261,General Fusion,British Columbia,348,GIC,1,British Columbia,,2020-07-22,2020,2020 Q3,Series ?,Singapore
418,418,261,General Fusion,British Columbia,412,IBX,0,British Columbia,,2020-07-22,2020,2020 Q3,Series ?,USA
419,422,222,Fable,Toronto,104,BDC Capital,0,Toronto,,2020-07-27,2020,2020 Q3,Seed,Canada
420,422,222,Fable,Toronto,244,Disruption Ventures,1,Toronto,,2020-07-27,2020,2020 Q3,Seed,Canada
421,422,222,Fable,Toronto,354,Globalive Capital,0,Toronto,,2020-07-27,2020,2020 Q3,Seed,Canada
422,422,222,Fable,Toronto,429,Innovation Grade Capital,0,Toronto,,2020-07-27,2020,2020 Q3,Seed,Canada
